COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
Italy,2001.0,1.0,"US dollar, Nominal (Current Prices)",7856564968.750014,3449133575.000006,240959278.1250004,-1864895562.500003,-2783495109.375005,1172049000000.0
Italy,2001.0,2.0,"US dollar, Nominal (Current Prices)",-1348039911.290347,-4853816198.387185,-153563122.580648,1868933003.225841,-5221146167.742032,1172049000000.0
Italy,2001.0,3.0,"US dollar, Nominal (Current Prices)",-1958595692.307767,4705081015.384793,-32049747.69230891,157577926.1538521,6539038800.000248,1172049000000.0
Italy,2001.0,4.0,"US dollar, Nominal (Current Prices)",-3058532152.381075,6363431130.158985,382540488.8889043,11898173847.61953,-2858751053.968369,1172049000000.0
Italy,2002.0,1.0,"US dollar, Nominal (Current Prices)",-1085226806.451556,578553870.9677101,461089903.2257823,-12215376048.38646,13418066822.57994,1280841000000.0
Italy,2002.0,2.0,"US dollar, Nominal (Current Prices)",-1576690761.904829,-1487565468.254031,884821214.285752,7005983134.920934,-7801679055.555889,1280841000000.0
Italy,2002.0,3.0,"US dollar, Nominal (Current Prices)",112147672.7272711,2682690381.818142,1804200278.787852,23128981872.72693,-22361655690.90876,1280841000000.0
Italy,2002.0,4.0,"US dollar, Nominal (Current Prices)",-3183968924.999998,-5223667787.499995,2550373099.999998,9626858962.499992,-14216930924.99999,1280841000000.0
Italy,2003.0,1.0,"US dollar, Nominal (Current Prices)",-2218176442.857152,-13999086452.38101,2480022138.095249,-9192500923.809565,-5068431223.809546,1582534000000.0
Italy,2003.0,2.0,"US dollar, Nominal (Current Prices)",-1608057816.128969,-14611263664.51555,3333251385.483739,6167254269.354595,-22502574262.90234,1582534000000.0
Italy,2003.0,3.0,"US dollar, Nominal (Current Prices)",-6595596193.939361,3962531615.151495,479148018.1818158,2358622990.909079,7720356799.999961,1582534000000.0
Italy,2003.0,4.0,"US dollar, Nominal (Current Prices)",-7005505143.749999,945243820.312498,2764392304.6875,-13450997910.9375,18636165584.375,1582534000000.0
Italy,2004.0,1.0,"US dollar, Nominal (Current Prices)",-2438213475.000001,-5163863700.000001,571124325.0000002,7769540325.000003,-11066314875.0,1811987000000.0
Italy,2004.0,2.0,"US dollar, Nominal (Current Prices)",2267072136.507867,-8568376252.380688,560142690.4761732,7811882468.253727,-19207473547.61846,1811987000000.0
Italy,2004.0,3.0,"US dollar, Nominal (Current Prices)",-4121765115.151586,9844334351.51532,234621672.7272767,21883358933.33371,-8153103127.272867,1811987000000.0
Italy,2004.0,4.0,"US dollar, Nominal (Current Prices)",-1492330606.06062,-3449230218.181851,282893975.7575784,-2863977084.848512,624183496.9697028,1811987000000.0
Italy,2005.0,1.0,"US dollar, Nominal (Current Prices)",184892845.1612835,-13864340793.54787,-3178583380.645045,17681525703.22516,-28552175961.28928,1866013000000.0
Italy,2005.0,2.0,"US dollar, Nominal (Current Prices)",-1011274727.692333,-12450139424.61569,1692594313.846196,11448939663.07721,-24581658044.61599,1866013000000.0
Italy,2005.0,3.0,"US dollar, Nominal (Current Prices)",1904297012.121193,-2721644224.242398,1384610575.757562,-31649635927.27241,25640304036.36338,1866013000000.0
Italy,2005.0,4.0,"US dollar, Nominal (Current Prices)",14456752945.31249,-9598618457.812496,934073803.1249996,-24813563624.99999,-175881581.2499999,1866013000000.0
Italy,2006.0,1.0,"US dollar, Nominal (Current Prices)",-5524575569.230595,-17054647323.07639,681704972.3076708,27252568972.30683,-39464345698.46029,1958667000000.0
Italy,2006.0,2.0,"US dollar, Nominal (Current Prices)",-12372308811.29036,-8486852733.870994,616539338.7096792,33821586580.64527,-30553928085.48396,1958667000000.0
Italy,2006.0,3.0,"US dollar, Nominal (Current Prices)",10630184932.3075,-4444747667.692226,-1023260429.23075,-44548146133.84534,30497748259.99944,1958667000000.0
Italy,2006.0,4.0,"US dollar, Nominal (Current Prices)",9232201314.286072,-11433290069.84171,4290061163.49223,-20539199406.35,-4417641834.920806,1958667000000.0
Italy,2007.0,1.0,"US dollar, Nominal (Current Prices)",15795181718.74999,-9176722734.374996,2280419531.249999,-40018741601.56248,12766417617.18749,2222785000000.0
Italy,2007.0,2.0,"US dollar, Nominal (Current Prices)",-1562492764.516107,-11147758990.32242,579699645.161282,-14474965325.80624,4309999454.838648,2222785000000.0
Italy,2007.0,3.0,"US dollar, Nominal (Current Prices)",655316543.0769087,-6561408406.153701,2705069755.384556,10214420330.76901,-20136215035.38417,2222785000000.0
Italy,2007.0,4.0,"US dollar, Nominal (Current Prices)",39129794231.24998,-4374795593.749998,-1965760801.562499,-40242325031.24998,-1297952599.999999,2222785000000.0
Italy,2008.0,1.0,"US dollar, Nominal (Current Prices)",-12671220893.5488,-21800610158.06521,2811001254.838801,34368496429.03337,-46313379758.06601,2417242000000.0
Italy,2008.0,2.0,"US dollar, Nominal (Current Prices)",35701242262.49998,-31725411449.99998,-1595018962.499999,-40178543287.49998,-25653091462.49998,2417242000000.0
Italy,2008.0,3.0,"US dollar, Nominal (Current Prices)",38369049409.09023,24801269522.72683,155017340.9090881,-31057648999.99945,17334851772.72696,2417242000000.0
Italy,2008.0,4.0,"US dollar, Nominal (Current Prices)",15807511040.625,-21074045484.375,-1594721390.625,15470115440.625,-50755632623.43751,2417242000000.0
Italy,2009.0,1.0,"US dollar, Nominal (Current Prices)",-16632314812.69819,-56197576933.33257,-2346451431.746,12659893704.76174,-49878704393.65013,2207085000000.0
Italy,2009.0,2.0,"US dollar, Nominal (Current Prices)",-4629388858.06445,-21219395454.8384,-2779541779.032218,8089161803.225691,-21900989809.67711,2207085000000.0
Italy,2009.0,3.0,"US dollar, Nominal (Current Prices)",20314615459.09026,34890668985.97448,-1200025513.636325,25602451363.63555,-9050967163.636076,2207085000000.0
Italy,2009.0,4.0,"US dollar, Nominal (Current Prices)",2707591716.92312,-14404033227.69254,-382787256.9230831,-50025417267.69311,33296579580.00053,2207085000000.0
Italy,2010.0,1.0,"US dollar, Nominal (Current Prices)",-6679445333.333162,-9056664076.190245,4722630603.174482,-51511937726.9828,44413471288.88775,2146687000000.0
Italy,2010.0,2.0,"US dollar, Nominal (Current Prices)",8445409774.603221,-32568072090.47637,-2555479846.03176,-69541837182.54007,31085105914.28589,2146687000000.0
Italy,2010.0,3.0,"US dollar, Nominal (Current Prices)",6586882987.878822,-25661990033.33348,1222614306.060612,-18610332863.63646,-14858572384.84856,2146687000000.0
Italy,2010.0,4.0,"US dollar, Nominal (Current Prices)",12445825233.33336,-40283562672.72735,3555950066.666674,-59098314515.15163,2812976542.424248,2146687000000.0
Italy,2011.0,1.0,"US dollar, Nominal (Current Prices)",10859097178.12499,-19521203921.87499,-3686730523.437498,9269493887.499994,-35963064464.06248,2306568000000.0
Italy,2011.0,2.0,"US dollar, Nominal (Current Prices)",1546991547.619042,-30228934371.42847,-1962880438.095231,-17913442590.47613,-11901041952.38091,2306568000000.0
Italy,2011.0,3.0,"US dollar, Nominal (Current Prices)",10788813042.42401,-11851165721.21185,-1140051345.454521,-82045553890.90735,60545626472.72599,2306568000000.0
Italy,2011.0,4.0,"US dollar, Nominal (Current Prices)",-5787628073.437502,-19807088668.75002,-3223437857.812501,-24406992462.50001,13610969725.0,2306568000000.0
Italy,2012.0,1.0,"US dollar, Nominal (Current Prices)",5893460553.846258,5466132230.769327,5412388484.61548,-65524113146.155,59683085515.38567,2099259000000.0
Italy,2012.0,2.0,"US dollar, Nominal (Current Prices)",5287142912.903077,-11467436240.32225,1149434608.064484,-29663613982.25723,11759600220.96741,2099259000000.0
Italy,2012.0,3.0,"US dollar, Nominal (Current Prices)",2748037664.615352,-1971635758.461515,1411526170.769214,32881433384.61499,-39011382733.84569,2099259000000.0
Italy,2012.0,4.0,"US dollar, Nominal (Current Prices)",-7166826356.249998,2161588481.249999,-409755224.9999999,62824812187.49998,-53086642124.99999,2099259000000.0
Italy,2013.0,1.0,"US dollar, Nominal (Current Prices)",2013959274.193603,-15852830903.22624,492594629.0322715,1148947258.064547,-19508332064.51666,2153259000000.0
Italy,2013.0,2.0,"US dollar, Nominal (Current Prices)",-8203135365.079073,14428635866.66614,2899834476.190373,-8073818422.221935,27805755177.77679,2153259000000.0
Italy,2013.0,3.0,"US dollar, Nominal (Current Prices)",15255863815.15166,21441102933.33354,-47670436.36363683,7972880481.818259,-1739970927.272744,2153259000000.0
Italy,2013.0,4.0,"US dollar, Nominal (Current Prices)",-8323751768.749994,10048113032.81249,650548290.6249995,30323988417.18748,-12604032885.93749,2153259000000.0
Italy,2014.0,1.0,"US dollar, Nominal (Current Prices)",-1510703815.872965,23519316342.85635,-1669581098.412642,69897786526.98178,-43198185269.83982,2173815000000.0
Italy,2014.0,2.0,"US dollar, Nominal (Current Prices)",1617865645.161336,3756738870.967848,-260503790.322588,63667126354.84051,-61267749338.71141,2173815000000.0
Italy,2014.0,3.0,"US dollar, Nominal (Current Prices)",8911733768.181887,6293754563.636412,776777627.2727332,-39195456759.09121,35799374368.18209,2173815000000.0
Italy,2014.0,4.0,"US dollar, Nominal (Current Prices)",-5575378710.937502,44431806445.31252,-734885156.2500002,-13824089648.4375,64564910156.25002,2173815000000.0
Italy,2015.0,1.0,"US dollar, Nominal (Current Prices)",4224161857.143016,-7810926857.143151,-2277060857.142943,-2400936571.428662,-7357091285.714562,1845615000000.0
Italy,2015.0,2.0,"US dollar, Nominal (Current Prices)",2831704219.354748,21211255141.93481,1958540154.838647,-17507492129.0317,33928502896.77311,1845615000000.0
Italy,2015.0,3.0,"US dollar, Nominal (Current Prices)",-202320300.0,9400112400.0,454664850.0,-33206097150.0,42353865000.0,1845615000000.0
Italy,2015.0,4.0,"US dollar, Nominal (Current Prices)",-4732664993.846289,19060997196.92362,1066793729.2308,-19312909473.84671,42039777935.38582,1845615000000.0
Italy,2016.0,1.0,"US dollar, Nominal (Current Prices)",-414350787.0967558,-13093925670.96717,2933515412.903096,-32141939912.9018,16528849616.1283,1886590000000.0
Italy,2016.0,2.0,"US dollar, Nominal (Current Prices)",423463269.2307748,26899516096.92343,-2706777216.923112,-26630758075.38496,55813588120.00073,1886590000000.0
Italy,2016.0,3.0,"US dollar, Nominal (Current Prices)",-884370000.0000092,12259467462.12134,847521250.0000088,-55832556022.72785,68127755606.06131,1886590000000.0
Italy,2016.0,4.0,"US dollar, Nominal (Current Prices)",-11122847226.5625,13675631835.93751,-4651333242.1875,10966400156.25,18482333203.125,1886590000000.0
Italy,2017.0,1.0,"US dollar, Nominal (Current Prices)",3855629658.461455,-1156369458.461513,-471705036.9230667,-46141909864.61439,41601615784.61448,1970027000000.0
Italy,2017.0,2.0,"US dollar, Nominal (Current Prices)",-7071270219.354899,23976852185.48407,-1966201070.967759,11457750187.09687,21555471158.0647,1970027000000.0
Italy,2017.0,3.0,"US dollar, Nominal (Current Prices)",1175782300.000008,26513244830.76942,-1697308115.384627,-16877937930.76935,43912708576.92338,1970027000000.0
Italy,2017.0,4.0,"US dollar, Nominal (Current Prices)",5116918314.285654,12196538614.28556,-4384584399.999948,16980256771.42837,-5517229457.142792,1970027000000.0
Italy,2018.0,1.0,"US dollar, Nominal (Current Prices)",2720251214.285747,3853586785.714332,-186840571.4285737,-6256700714.285789,7578106071.428663,2100387000000.0
Italy,2018.0,2.0,"US dollar, Nominal (Current Prices)",4782642771.428664,17068101071.42889,-1464341795.238124,-82234289685.71588,95984089780.95424,2100387000000.0
Italy,2018.0,3.0,"US dollar, Nominal (Current Prices)",-2907253846.153751,14259498664.61491,-2378133646.153768,-17719130741.53788,37264016898.46032,2100387000000.0
Italy,2018.0,4.0,"US dollar, Nominal (Current Prices)",-10189389387.5,2296521950.000001,761322137.5000001,-4522276325.000001,16245724112.5,2100387000000.0
Italy,2019.0,1.0,"US dollar, Nominal (Current Prices)",2235198171.428514,1247077028.571397,529269485.7142722,23031173028.57084,-24548563657.14223,2019831000000.0
Italy,2019.0,2.0,"US dollar, Nominal (Current Prices)",550613000.0000001,15421658800.0,1595654000.0,55236597200.00001,-41961205400.00001,2019831000000.0
Italy,2019.0,3.0,"US dollar, Nominal (Current Prices)",-1115278251.515127,12978591975.75729,442553084.8484751,16546815215.15115,-2896610015.151451,2019831000000.0
Italy,2019.0,4.0,"US dollar, Nominal (Current Prices)",11071062.5,26106672481.24999,471627262.4999999,12577834106.25,13045032943.75,2019831000000.0
Italy,2020.0,1.0,"US dollar, Nominal (Current Prices)",1830417156.25,5960985028.124998,-699087034.3749998,-41374043696.87499,46202595942.18749,1905956000000.0
Italy,2020.0,2.0,"US dollar, Nominal (Current Prices)",3559766503.225786,5784620567.741902,-2752430845.161275,-49940263858.06423,54917548767.74162,1905956000000.0
Italy,2020.0,3.0,"US dollar, Nominal (Current Prices)",10944510004.5454,41169031545.45434,-17533659.090909,29863328163.63621,378727036.3636344,1905956000000.0
Italy,2020.0,4.0,"US dollar, Nominal (Current Prices)",5453931766.154022,26936840160.00088,795663273.8461796,-8027013747.692567,28714258867.69324,1905956000000.0
Italy,2021.0,1.0,"US dollar, Nominal (Current Prices)",9706252419.04747,12606320638.09504,-916889038.095224,-444588771.4285646,4261546028.571363,2180656000000.0
Italy,2021.0,2.0,"US dollar, Nominal (Current Prices)",4777555688.888713,13767126022.22171,-999645044.4444076,-18529005733.33265,28518221111.11006,2180656000000.0
Italy,2021.0,3.0,"US dollar, Nominal (Current Prices)",31485707530.30345,20696256590.7674,54224730.30303103,-63069255334.84933,52198375707.57645,2180656000000.0
Italy,2021.0,4.0,"US dollar, Nominal (Current Prices)",-14175145290.90961,-17015663272.72789,1534611566.666723,-66469721710.60851,62093448636.36593,2180656000000.0
Italy,2022.0,1.0,"US dollar, Nominal (Current Prices)",-5140679490.625,-18872339609.375,-7286461700.0,-52703462043.75,46258263625.0,2105722000000.0
Italy,2022.0,2.0,"US dollar, Nominal (Current Prices)",-4436406471.428651,-2633949990.476238,2351817109.523852,-61535842966.66778,60985417685.71539,2105722000000.0
Italy,2022.0,3.0,"US dollar, Nominal (Current Prices)",8906566560.606009,-13939355669.69689,7733457454.545409,-63408309363.63599,32827922718.18163,2105722000000.0
Italy,2022.0,4.0,"US dollar, Nominal (Current Prices)",-13969881168.74999,23776045837.49999,8353966487.499996,-9649004781.249996,39039944781.24998,2105722000000.0
Italy,2023.0,1.0,"US dollar, Nominal (Current Prices)",3833850987.692471,-14267762827.69291,-2791962012.307811,-37947935636.9247,22637210827.69327,2305271000000.0
Italy,2023.0,2.0,"US dollar, Nominal (Current Prices)",-8987045411.290617,7438943827.419598,-1427258211.290369,44645638433.87243,-26791302304.83959,2305271000000.0
Italy,2023.0,3.0,"US dollar, Nominal (Current Prices)",7924920438.46182,20487677161.53917,-1743678415.384677,15541812792.30824,-1235377653.846198,2305271000000.0
Italy,2023.0,4.0,"US dollar, Nominal (Current Prices)",-14215014174.60351,17547834015.87341,926738936.507958,52549968071.4298,-21713858817.46082,2305271000000.0
Italy,2024.0,1.0,"US dollar, Nominal (Current Prices)",5915369219.04761,2171574603.174601,1453869196.825395,22564831701.58727,-27761409726.98408,2372059000000.0
Italy,2024.0,2.0,"US dollar, Nominal (Current Prices)",-1030418609.523847,-1761509765.079428,255182038.0952474,34083491206.35044,-35069764400.00127,2372059000000.0
Italy,2024.0,3.0,"US dollar, Nominal (Current Prices)",1959448290.909171,31318222290.91037,1567338963.636428,24735837981.81919,3055597054.54558,2372059000000.0
Italy,2024.0,4.0,"US dollar, Nominal (Current Prices)",5450705662.500001,21380908337.50001,554363362.5000001,34975094300.00001,-19599254987.5,2372059000000.0
Italy,2025.0,1.0,"US dollar, Nominal (Current Prices)",-2878153373.015955,-5308009365.079515,75768571.42857358,-4192527619.047738,1686903055.555603,2422855000000.0
"Netherlands, The",1999.0,1.0,"US dollar, Nominal (Current Prices)",-2896008085.714323,6191310857.142936,-662874042.8571513,16535959414.28593,-6785766428.571515,448223000000.0
"Netherlands, The",1999.0,2.0,"US dollar, Nominal (Current Prices)",1653010849.230757,3050248919.999978,-824391599.999994,-6359441355.384569,8581071026.153784,448223000000.0
"Netherlands, The",1999.0,3.0,"US dollar, Nominal (Current Prices)",18386616500.00058,3967776266.666792,-2176824400.000069,1894759966.666726,-14136775800.00045,448223000000.0
"Netherlands, The",1999.0,4.0,"US dollar, Nominal (Current Prices)",-1152174876.923094,-3354801083.076972,-521073683.0769307,-8413990587.692431,6732438064.615484,448223000000.0
"Netherlands, The",2000.0,1.0,"US dollar, Nominal (Current Prices)",-2695974156.923052,13904045276.92295,-1047612350.769221,3597591566.153813,14050040218.46141,417834000000.0
"Netherlands, The",2000.0,2.0,"US dollar, Nominal (Current Prices)",2120226735.483936,2933042530.645252,18663967.74193606,-6719028387.096981,7513180214.51636,417834000000.0
"Netherlands, The",2000.0,3.0,"US dollar, Nominal (Current Prices)",11773531430.76976,-7565983061.538804,1671975438.461614,-19447237869.23165,-1564252061.538532,417834000000.0
"Netherlands, The",2000.0,4.0,"US dollar, Nominal (Current Prices)",205787476.1904788,-1676690365.079386,3336014698.41274,4386659619.047674,-9605152158.73028,417834000000.0
"Netherlands, The",2001.0,1.0,"US dollar, Nominal (Current Prices)",7057060237.500012,7054290590.625013,240036062.5000004,-6245553703.125011,6002747993.75001,432539000000.0
"Netherlands, The",2001.0,2.0,"US dollar, Nominal (Current Prices)",4882609283.871058,-1781681229.032289,-61948759.67742049,-147455498.3870995,-6454886254.838828,432539000000.0
"Netherlands, The",2001.0,3.0,"US dollar, Nominal (Current Prices)",-5118166652.307886,-1610499821.538522,3828164307.692453,9891798516.923452,-10212295993.84654,432539000000.0
"Netherlands, The",2001.0,4.0,"US dollar, Nominal (Current Prices)",-8040517301.587625,192614063.4920712,1832073301.587375,8936396666.667027,-2535338603.174705,432539000000.0
"Netherlands, The",2002.0,1.0,"US dollar, Nominal (Current Prices)",8204069209.676989,5590057629.031963,-16655338.70967655,-11279170693.5478,8681814451.612448,475194000000.0
"Netherlands, The",2002.0,2.0,"US dollar, Nominal (Current Prices)",151604880.9523874,-6749633063.492351,1058477714.28576,-6753308333.333622,-1206407325.396877,475194000000.0
"Netherlands, The",2002.0,3.0,"US dollar, Nominal (Current Prices)",-3451984066.666616,-3185387406.060559,3750060775.757521,-10589101309.09075,7105637193.93929,475194000000.0
"Netherlands, The",2002.0,4.0,"US dollar, Nominal (Current Prices)",1403104949.999999,8894326249.999994,2058686749.999998,5493495662.499996,-60961112.49999995,475194000000.0
"Netherlands, The",2003.0,1.0,"US dollar, Nominal (Current Prices)",-1840431833.333341,7663279138.095271,1414396009.523816,17089724166.66674,-9000409204.761944,582290000000.0
"Netherlands, The",2003.0,2.0,"US dollar, Nominal (Current Prices)",4423864854.838535,2296088211.290232,-271800437.0967635,3046666824.193428,-4902643030.644968,582290000000.0
"Netherlands, The",2003.0,3.0,"US dollar, Nominal (Current Prices)",78733242.42424203,1949210130.30302,643363066.6666634,2657809312.121199,-1430695490.909084,582290000000.0
"Netherlands, The",2003.0,4.0,"US dollar, Nominal (Current Prices)",21553937075.0,12064640307.81251,-1556382592.1875,-1395869490.625,-6537044684.374999,582290000000.0
"Netherlands, The",2004.0,1.0,"US dollar, Nominal (Current Prices)",-444902100.0000002,16853791350.00001,213702975.0000001,13915687875.0,3170552325.000001,660925000000.0
"Netherlands, The",2004.0,2.0,"US dollar, Nominal (Current Prices)",2600748534.920555,12953149141.26943,148166776.1904716,8005824346.031499,2197204876.190408,660925000000.0
"Netherlands, The",2004.0,3.0,"US dollar, Nominal (Current Prices)",-1474939369.696995,7474899854.545583,-2568618521.212165,-11519679733.33353,23036915490.90949,660925000000.0
"Netherlands, The",2004.0,4.0,"US dollar, Nominal (Current Prices)",10895311103.0304,12385046351.51527,3738612587.878823,-12531684054.54557,10285402072.72737,660925000000.0
"Netherlands, The",2005.0,1.0,"US dollar, Nominal (Current Prices)",-5275346922.580452,10701492974.19316,941511083.8709332,10002571793.54802,5032757019.354654,688514000000.0
"Netherlands, The",2005.0,2.0,"US dollar, Nominal (Current Prices)",-10312987229.23103,4406538321.538571,4626928206.153961,36352996624.61629,-26261658650.76988,688514000000.0
"Netherlands, The",2005.0,3.0,"US dollar, Nominal (Current Prices)",65185270048.4842,6661989739.393874,1218701290.909079,-6990148545.454476,-52751833054.54493,688514000000.0
"Netherlands, The",2005.0,4.0,"US dollar, Nominal (Current Prices)",7100624648.437497,12354492693.75001,-1625716237.499999,-14381884434.37499,21261468717.18749,688514000000.0
"Netherlands, The",2006.0,1.0,"US dollar, Nominal (Current Prices)",54585692147.69059,13195259384.61496,5444021366.153675,-12263475692.30731,-34569776135.38353,737633000000.0
"Netherlands, The",2006.0,2.0,"US dollar, Nominal (Current Prices)",6356646406.451632,4501995416.129046,8376127301.612929,-208868429.0322587,-10021909862.90326,737633000000.0
"Netherlands, The",2006.0,3.0,"US dollar, Nominal (Current Prices)",52521421981.5375,11785972241.53825,-3366692470.769169,-1160884496.923056,-36207872772.30703,737633000000.0
"Netherlands, The",2006.0,4.0,"US dollar, Nominal (Current Prices)",34690344385.71563,22647502219.0485,1070904423.809565,-5509165357.14307,-7605869926.984421,737633000000.0
"Netherlands, The",2007.0,1.0,"US dollar, Nominal (Current Prices)",25353284960.93749,20667940234.37499,691989374.9999996,75906516328.12495,-81282539843.74995,853600000000.0
"Netherlands, The",2007.0,2.0,"US dollar, Nominal (Current Prices)",28487519074.19314,3300243561.290275,8828960409.677292,-25017410035.48351,-9001522164.515999,853600000000.0
"Netherlands, The",2007.0,3.0,"US dollar, Nominal (Current Prices)",-70984382524.61382,9684122247.692097,-9006824436.922878,8585058863.076734,81090270346.15205,853600000000.0
"Netherlands, The",2007.0,4.0,"US dollar, Nominal (Current Prices)",-120264869201.5624,-323039542.1875,24668342439.06249,-29051829679.68749,124323868292.1874,853600000000.0
"Netherlands, The",2008.0,1.0,"US dollar, Nominal (Current Prices)",9172819758.064812,19236713435.4845,5698380274.193733,23304203796.77495,-18940187996.77481,957797000000.0
"Netherlands, The",2008.0,2.0,"US dollar, Nominal (Current Prices)",7062762712.499996,10294980374.99999,5987960512.499996,20135356912.49999,-22891099762.49999,957797000000.0
"Netherlands, The",2008.0,3.0,"US dollar, Nominal (Current Prices)",9439502545.454376,5011725681.818089,7019425999.999875,-30002628068.18128,18555425204.54512,957797000000.0
"Netherlands, The",2008.0,4.0,"US dollar, Nominal (Current Prices)",51384295518.75001,-1456336476.5625,-8263556296.875002,24032846742.18751,-68609922440.62502,957797000000.0
"Netherlands, The",2009.0,1.0,"US dollar, Nominal (Current Prices)",53749502396.82468,579772841.2698334,-7276474873.015776,-32950640288.88845,-13011665990.47602,878000000000.0
"Netherlands, The",2009.0,2.0,"US dollar, Nominal (Current Prices)",26662607972.58026,9378738322.5805,-12128289949.99983,-6770958320.967645,1731249661.290298,878000000000.0
"Netherlands, The",2009.0,3.0,"US dollar, Nominal (Current Prices)",-4371010690.908952,-4078259815.310662,-7270238004.545223,46934013354.54396,-39390587181.81693,878000000000.0
"Netherlands, The",2009.0,4.0,"US dollar, Nominal (Current Prices)",25627532953.84656,14582864340.00024,-3227827680.000052,1194178006.153865,-9049445460.000143,878000000000.0
"Netherlands, The",2010.0,1.0,"US dollar, Nominal (Current Prices)",46514108444.44325,11514091479.3648,12374260215.8727,-12146080406.34889,-35228196774.60227,853161000000.0
"Netherlands, The",2010.0,2.0,"US dollar, Nominal (Current Prices)",7290297303.174643,8280212171.428616,24090893546.03188,10016057755.55561,-33117036433.33352,853161000000.0
"Netherlands, The",2010.0,3.0,"US dollar, Nominal (Current Prices)",20581750018.18192,12267456321.21219,-5605693048.484878,27957458075.75772,-30666058724.24258,853161000000.0
"Netherlands, The",2010.0,4.0,"US dollar, Nominal (Current Prices)",39103226306.06068,17926443460.6061,-18628668893.93943,30885694639.394,-33433808590.90916,853161000000.0
"Netherlands, The",2011.0,1.0,"US dollar, Nominal (Current Prices)",10786593757.81249,24522571934.37498,-8221614265.624995,23389876990.62498,-1432284548.437499,912980000000.0
"Netherlands, The",2011.0,2.0,"US dollar, Nominal (Current Prices)",38481954395.23796,7750787419.047592,-15465598290.47614,47468895990.47603,-62734464676.19026,912980000000.0
"Netherlands, The",2011.0,3.0,"US dollar, Nominal (Current Prices)",-15387161406.06028,16433974351.51481,23917062303.0298,-40612386715.15065,48516460169.69594,912980000000.0
"Netherlands, The",2011.0,4.0,"US dollar, Nominal (Current Prices)",-5298247921.875001,10703000064.0625,14902501915.625,-21365555487.50001,22464301557.81251,912980000000.0
"Netherlands, The",2012.0,1.0,"US dollar, Nominal (Current Prices)",22641847007.69271,4350621792.307768,-1987207784.61542,27607244823.07741,-43911262253.84693,846225000000.0
"Netherlands, The",2012.0,2.0,"US dollar, Nominal (Current Prices)",321636662.9032168,17491396209.67694,-413898972.5806335,-5718981779.032097,23302640298.38644,846225000000.0
"Netherlands, The",2012.0,3.0,"US dollar, Nominal (Current Prices)",14031495318.46137,9835674389.230656,353819226.1538419,1839109829.230747,-6388749984.615308,846225000000.0
"Netherlands, The",2012.0,4.0,"US dollar, Nominal (Current Prices)",23200444574.99999,18634785881.24999,-13569900093.75,-29048533387.49999,38051478093.74999,846225000000.0
"Netherlands, The",2013.0,1.0,"US dollar, Nominal (Current Prices)",33685284725.80737,25279480935.48456,-2317703951.612966,6755017500.000184,-12844437967.74229,883964000000.0
"Netherlands, The",2013.0,2.0,"US dollar, Nominal (Current Prices)",54593955825.39488,10242163120.63456,-3618261936.507808,8338983466.66637,-49071208003.17286,883964000000.0
"Netherlands, The",2013.0,3.0,"US dollar, Nominal (Current Prices)",21940318336.36385,20311578427.27292,-3678568672.727308,-21042525118.18202,23091029703.03053,883964000000.0
"Netherlands, The",2013.0,4.0,"US dollar, Nominal (Current Prices)",-37034979256.24997,15882632953.12499,-68048984.37499996,20805296482.81249,32180364710.93748,883964000000.0
"Netherlands, The",2014.0,1.0,"US dollar, Nominal (Current Prices)",2496838673.015789,18773542342.85651,-4223944304.761763,-10080489650.79331,30579767993.64977,901789000000.0
"Netherlands, The",2014.0,2.0,"US dollar, Nominal (Current Prices)",-25070062137.09748,304378112.9032344,-4339444717.742058,11833727443.54872,17870560016.12954,901789000000.0
"Netherlands, The",2014.0,3.0,"US dollar, Nominal (Current Prices)",8663854218.181885,19760109368.18197,4479064168.181852,-31816069300.00024,38437236959.0912,901789000000.0
"Netherlands, The",2014.0,4.0,"US dollar, Nominal (Current Prices)",38115293554.68751,20531791406.25001,11995625390.625,3203249414.062501,-32779877343.75001,901789000000.0
"Netherlands, The",2015.0,1.0,"US dollar, Nominal (Current Prices)",9970868857.143232,33483605571.42983,11423593142.85757,23511610571.42945,-11422467000.00043,775822000000.0
"Netherlands, The",2015.0,2.0,"US dollar, Nominal (Current Prices)",-41649925877.41802,-37512896645.16007,2836125303.225716,21165939032.25739,-19865035103.22517,775822000000.0
"Netherlands, The",2015.0,3.0,"US dollar, Nominal (Current Prices)",31748724000.0,12527183850.0,-2066557350.0,-10170485850.0,-6984496950.0,775822000000.0
"Netherlands, The",2015.0,4.0,"US dollar, Nominal (Current Prices)",31522988009.23167,11642728276.92341,7223310723.077129,-26965566338.46231,-138004116.9230809,775822000000.0
"Netherlands, The",2016.0,1.0,"US dollar, Nominal (Current Prices)",46614463548.38503,14252124280.64453,9028659570.967342,-30463598825.8051,-10927400012.90274,796944000000.0
